flight_id,air_temperature,battery_serial_number,body_serial_number,commit,launch_airspeed,launch_groundspeed,launch_timestamp,preflight_voltage,rel_humidity,static_pressure,wind_direction,wind_magnitude,wing_serial_number
17208,27.1,15SPJJJ10007045,577348835962032159,5c504d9a16,31.86406135559082,30.351116434520712,2018-09-15 11:00:09 CAT,32.36370849609375,61.050000000000004,80562.11289128748,-123.67877057013536,3.0344795171918006,15SPJJJ09036063
17224,30.700000000000003,15SPJJJ10012034,577350132807368710,5c504d9a16,33.21143341064453,29.972126597795747,2018-09-15 17:00:38 CAT,32.05581283569336,53.35,80359.58675831949,-11.442114475736613,2.500143613298431,15SPJJJ09043062
17229,22.0,15SPJJJ10056048,577209618523082792,5c504d9a16,30.32547378540039,30.03008339938721,2018-09-15 18:27:44 CAT,32.258914947509766,57.0,80262.86832674884,-93.36593763310171,1.989878055276526,15SPJJJ09025064
17230,22.75,15SPJJJ09010022,577350132790558758,5c504d9a16,30.090192794799805,30.15013438174889,2018-09-15 18:31:31 CAT,32.45337677001953,56.45,80412.59239274147,-108.59247286808893,1.962322042062974,15SPJJJ09043062
17231,21.450000000000003,15SPJJJ10060032,577350132807368710,5c504d9a16,30.885913848876953,30.124395444727632,2018-09-15 18:43:40 CAT,31.862430572509766,56.2,80392.94893950793,-86.11828015953857,2.1067276902823084,15SPJJJ09036063
17232,23.400000000000002,15SPJJJ10050016,577350132807348254,5c504d9a16,31.68824005126953,30.220672249487972,2018-09-16 08:53:19 CAT,32.127113342285156,58.02499046232745,80618.94330856232,-0.8170605790795376,1.1844055745492403,15SPJJJ09008034
17233,23.75,15SPJJJ10054027,577350132840894487,5c504d9a16,31.7059383392334,30.012000629875864,2018-09-16 08:57:09 CAT,32.023399353027344,65.9,80555.7906305408,-27.543910687573266,1.3182205645286402,15SPJJJ09025064
17234,25.875009369507794,15SPJJJ10008029,577209618523082792,5c504d9a16,33.346336364746094,29.84393842202535,2018-09-16 10:13:15 CAT,32.3529052734375,61.97498995888872,80562.62608183172,-60.531982297349046,2.0028366259638983,15SPJJJ09025064
17235,27.0,15SPJJJ10048030,577348835962032159,5c504d9a16,32.222225189208984,30.22944049316348,2018-09-16 10:26:15 CAT,31.905643463134766,52.2,80591.47470158614,-46.66319472952488,3.1562552483473203,15SPJJJ09008034
17236,27.6,15SPJJJ09036021,577350132790558758,5c504d9a16,33.1259651184082,29.875545249548004,2018-09-16 11:02:37 CAT,31.704700469970703,60.7,80686.84753514676,-38.55949486649562,2.4864561616803345,15SPJJJ09043062
17237,28.300000000000004,15SPJJJ10029029,577350132807368710,5c504d9a16,31.765214920043945,30.205208832754757,2018-09-16 11:06:55 CAT,32.32913589477539,57.650000000000006,80597.16467087946,-67.69902920038743,2.2259767158164734,15SPJJJ09036063
17239,31.35,15SPJJJ11059037,577350132840894487,5c504d9a16,32.76317596435547,30.242284692885953,2018-09-16 13:03:45 CAT,31.72090721130371,55.400000000000006,80277.08192479517,-70.61395092572054,3.1688629111519715,15SPJJJ09052035
17240,29.5,15SPJJJ10018016,577209618523082792,5c504d9a16,33.62908935546875,30.01947152939471,2018-09-16 13:07:28 CAT,31.670129776000977,45.85,80334.82903038673,-62.79132161926103,2.774756198301901,15SPJJJ09008034
17241,34.1,15SPJJJ09018015,577350132807368710,5c504d9a16,32.02314376831055,30.046363132804423,2018-09-16 15:12:04 CAT,32.22002410888672,40.55000016894397,80239.16937577573,-78.07094366470943,1.7027144262201355,15SPJJJ09008034
17244,19.0,15SPJJJ10023027,577350132790558758,5c504d9a16,30.040897369384766,30.51049233902494,2018-09-16 17:30:20 CAT,32.170326232910156,57.8,80268.36794957634,-136.92425417442715,4.079751522640613,15SPJJJ09052035
17245,19.200000000000003,15SPJJJ10019016,577350132840894487,5c504d9a16,30.11399269104004,30.627941383949377,2018-09-16 17:50:38 CAT,32.16384506225586,58.92499552660349,80453.6156149915,-133.72890732206432,4.872339216931122,15SPJJJ09043062
17247,19.150000000000002,15SPJJJ10007045,577209618523082792,5c504d9a16,28.426036834716797,30.539687984052758,2018-09-16 19:00:18 CAT,32.3529052734375,58.550000000000004,80393.6945298442,-156.5076549673391,2.2488420508283595,15SPJJJ09008034
17249,23.3,15SPJJJ10050016,577350132790558758,5c504d9a16,30.281476974487305,29.98486206199974,2018-09-17 08:48:37 CAT,32.17464828491211,65.45,80505.61943219109,-16.164341824831304,0.5762843868072378,15SPJJJ09052035
17251,24.425007849971493,15SPJJJ10060032,577350132807368710,5c504d9a16,32.10265350341797,29.98697682244499,2018-09-17 09:02:26 CAT,31.922929763793945,66.22497645008553,80526.51950469083,-0.6175979521323508,1.376051407176487,15SPJJJ09025064
17252,26.75,15SPJJJ10050049,577350132807348254,5c504d9a16,33.82093048095703,30.0393030314315,2018-09-17 10:41:47 CAT,32.09578323364258,51.85000000000001,80515.88321846206,-15.23230747076001,2.006107354208261,15SPJJJ09008034
17255,29.5,15SPJJJ10012034,577350132807348254,5c504d9a16,31.78279685974121,30.04194910935951,2018-09-17 12:51:01 CAT,32.18977355957031,57.550000000000004,80352.09715730145,-45.65459393120111,2.632349131458427,15SPJJJ09052035
17256,33.82501688218605,15SPJJJ10054027,577350132790558758,5c504d9a16,32.281944274902344,30.165995935254703,2018-09-17 13:02:18 CAT,31.92076873779297,51.200033933189296,80440.81029406148,-54.66397984810703,2.3543214193161153,15SPJJJ09024061
17259,30.300000000000004,15SPJJJ10029029,577348835962032159,5c504d9a16,33.33046340942383,29.826735689507803,2018-09-17 13:09:30 CAT,32.3680305480957,44.85000000402191,80405.33999540213,-26.801288074770234,2.0516467788698645,15SPJJJ09008034
17262,31.799999831101736,15SPJJJ09036021,577350132790558758,5c504d9a16,32.895172119140625,30.233138560763194,2018-09-17 14:23:17 CAT,32.3161735534668,53.99999983110173,80375.99896669628,-89.82143170116893,1.8119626107785785,15SPJJJ09040032
17265,30.85,15SPJJJ10027028,577350132840894487,5c504d9a16,30.76426887512207,30.26346493181926,2018-09-17 14:51:21 CAT,32.24595260620117,42.5,80254.8101136023,-31.16619482375137,1.1128781899206337,15SPJJJ09008034
17266,32.7,15SPJJJ10040016,577350132807368710,5c504d9a16,32.046974182128906,29.957807072136404,2018-09-17 14:59:52 CAT,32.248111724853516,53.5,80174.53813674847,-85.66405371667861,1.739462519398311,15SPJJJ09052035
17269,33.25,15SPJJJ10019016,577348835962032159,5c504d9a16,33.760581970214844,30.22426074326929,2018-09-17 15:20:24 CAT,32.191932678222656,49.55,80248.42930395191,-44.41006670845656,2.411714986882054,15SPJJJ09024061
17271,33.7,15SPJJJ10030028,577350132807348254,5c504d9a16,34.48123550415039,30.216991922360496,2018-09-17 15:40:32 CAT,32.30860900878906,52.82501662772443,80123.78288927813,-50.84766919223704,3.211069147025973,15SPJJJ09052035
17272,29.625004135270807,15SPJJJ10018016,577350132807368710,5c504d9a16,31.800140380859375,29.819986702755532,2018-09-17 15:46:05 CAT,32.347503662109375,42.300000335951495,80166.12365562854,-48.85632420604137,3.532457348474088,15SPJJJ09008034
17274,31.35,15SPJJJ10048030,577350132840894487,5c504d9a16,34.530723571777344,29.98680879080243,2018-09-17 16:23:47 CAT,32.1660041809082,52.7,80111.57013199535,-87.36705999353514,5.486347756435377,15SPJJJ09052035
17277,28.0,15SPJJJ10052026,577350132790558758,5c504d9a16,29.538087844848633,30.45948223490143,2018-09-17 17:21:21 CAT,32.32697677612305,42.95,80255.9501700615,-137.4924545486187,3.1248559110622103,15SPJJJ09008034
17278,26.25,15SPJJJ09017016,577350132807348254,5c504d9a16,30.875377655029297,30.481472910960687,2018-09-17 17:28:28 CAT,31.935894012451172,53.80000008647151,80326.08237591592,-126.2708871698309,1.922687597262994,15SPJJJ09043062
17280,24.3,15SPJJJ09010022,577350132840857611,5c504d9a16,31.960874557495117,30.129813149679638,2018-09-18 08:18:47 CAT,32.268638610839844,55.22500742733886,80525.91955849828,-57.34664683473177,1.4622482499915297,15SPJJJ09008034
17281,24.0,15SPJJJ10056048,577350132807348254,5c504d9a16,32.62788772583008,29.988168346203167,2018-09-18 08:23:33 CAT,32.234066009521484,62.10000000000001,80628.50387757039,-27.84141078760917,1.6307967947490565,15SPJJJ09043062
17282,25.25,15SPJJJ10050016,577350132840894487,5c504d9a16,32.26374435424805,30.210196419135457,2018-09-18 09:20:27 CAT,32.113067626953125,53.25,80532.14876560176,-11.25440503234498,2.0030025290920315,15SPJJJ09008034
17283,27.950000000000003,15SPJJJ09010022,577350132840894487,5c504d9a16,33.34135818481445,30.263486192160666,2018-09-18 11:29:13 CAT,32.08822250366211,58.34999983125695,80602.28099630939,-54.90344347784169,3.7894529477293935,15SPJJJ09043062
17284,28.450000000000003,15SPJJJ10023027,577348835962032159,5c504d9a16,32.47947311401367,30.15692681800336,2018-09-18 14:08:25 CAT,32.18761444091797,53.0,80192.4248828617,-57.49655599021539,1.3964238853037039,15SPJJJ09025064
17286,24.75,15SPJJJ10050016,577350132807348254,5c504d9a16,31.865663528442383,29.875324898770984,2018-09-18 16:09:23 CAT,31.962902069091797,52.400000000000006,80306.75254633173,27.661422276567748,2.634129383086768,15SPJJJ09024061
17287,29.35,15SPJJJ10021047,577348835962032159,5c504d9a16,30.861581802368164,30.23261356408611,2018-09-18 16:37:03 CAT,31.872154235839844,50.37500565471272,80306.43668033471,20.042916612281637,1.4998487829457712,15SPJJJ09024061
17289,27.950000000000003,15SPJJJ10012034,577209618523082792,5c504d9a16,31.414287567138672,30.41190370927287,2018-09-18 16:27:51 CAT,32.048248291015625,51.900000000000006,80188.2198939368,-14.760031733613044,1.4888640837545348,15SPJJJ09025064
17292,30.0,15SPJJJ10018016,577350132840857611,5c504d9a16,30.958744049072266,30.3040906627868,2018-09-18 16:57:04 CAT,31.733869552612305,50.7,80266.06703575469,-69.1640875919527,0.8274163851783719,15SPJJJ09019061
17298,25.55,15SPJJJ10060032,577350132807368710,5c504d9a16,29.525978088378906,30.49479945500699,2018-09-18 17:47:55 CAT,31.947776794433594,54.85000000000001,80364.12363668118,-137.48326663166756,1.1616028806571543,15SPJJJ09043062
17299,25.15,15SPJJJ10050016,577350132790558758,5c504d9a16,29.696504592895508,30.38357387946501,2018-09-18 18:05:40 CAT,32.22758483886719,52.5,80333.857657859,-153.36862637963034,2.159624027960433,15SPJJJ09024061
17300,19.950000000000003,15SPJJJ10021047,577350132807348254,5c504d9a16,32.47854995727539,30.101319212044903,2018-09-19 07:10:27 CAT,32.25243377685547,59.7,80539.78528364896,27.26734267901453,1.9273854890014284,15SPJJJ09008034
17301,20.950000000000003,15SPJJJ10029029,577209618523082792,5c504d9a16,31.650150299072266,30.178327958342965,2018-09-19 07:30:23 CAT,32.376670837402344,66.45,80502.45445250957,-29.16900988098978,1.274915722172276,15SPJJJ09025064
17302,22.700000000000003,15SPJJJ09010022,577350132840857611,5c504d9a16,31.754405975341797,30.434031405935407,2018-09-19 07:34:21 CAT,32.30860900878906,60.10000000000001,80649.79519395677,-62.38715592238295,0.90141991762218,15SPJJJ09019061
17303,23.5,15SPJJJ10052026,577350132790558758,5c504d9a16,31.214658737182617,29.97484489806047,2018-09-19 07:38:16 CAT,32.201656341552734,61.675005992986016,80642.24755233075,-16.718098600037642,0.784054872292903,15SPJJJ09043062
17308,29.3,15SPJJJ10021047,577350132807368710,5c504d9a16,33.65532684326172,30.051899112278925,2018-09-19 10:44:15 CAT,32.33885955810547,56.650000000000006,80721.2336624905,-23.606070781030088,3.38657412313257,15SPJJJ09040032
17309,27.0,15SPJJJ09010022,577350132790558758,5c504d9a16,34.7349739074707,30.261120578205865,2018-09-19 10:52:18 CAT,32.333457946777344,57.95,80487.45627910808,-52.00728097085532,3.401705562442575,15SPJJJ09025064
17310,26.25,15SPJJJ10012034,577209618523082792,5c504d9a16,32.78954315185547,29.97761167230334,2018-09-19 11:01:06 CAT,32.07525634765625,58.45,80635.78422901651,-75.81674435499846,2.877499723621276,15SPJJJ09024061
17311,28.35,15SPJJJ09018015,577350132807348254,5c504d9a16,32.333648681640625,29.946525373337632,2018-09-19 11:04:53 CAT,32.3961181640625,57.400000000000006,80476.02824660858,-52.47818970534303,2.110364613929797,15SPJJJ09052035
17312,28.950000000000003,15SPJJJ10029029,577350132840857611,5c504d9a16,35.55760192871094,29.95644301746436,2018-09-19 11:26:09 CAT,32.28592300415039,55.35,80585.10127044571,-65.33854907640956,2.3820775276022217,15SPJJJ09019061
17314,26.4,15SPJJJ10027028,577350132790558758,5c504d9a16,32.71023941040039,30.052744473923198,2018-09-19 11:36:20 CAT,32.33237838745117,57.75,80633.12967305187,-80.13602609579068,3.1112939046547354,15SPJJJ09040032
17315,30.150000000000002,15SPJJJ09017016,577209618523082792,5c504d9a16,36.06649398803711,29.99733970568618,2018-09-19 11:47:40 CAT,32.24919128417969,45.64997433717964,80500.36022616948,-57.66072672948569,3.5933779228130094,15SPJJJ09008034
17316,28.75,15SPJJJ10054027,577350132807368710,5c504d9a16,34.11941146850586,30.2401812290333,2018-09-19 11:55:54 CAT,31.86026954650879,54.900000000000006,80553.19051544263,-19.029646961574038,3.5796716217971207,15SPJJJ09024061
17318,27.75,15SPJJJ10029029,577348835962155029,5c504d9a16,34.65898132324219,30.068969420852756,2018-09-19 14:02:29 CAT,32.41880416870117,44.10000000000001,80239.65528159298,-52.15905802620407,3.2716565191455587,15SPJJJ09008034
17319,27.300000000000004,15SPJJJ10021047,577350132807348254,5c504d9a16,33.039817810058594,30.071774759980663,2018-09-19 14:10:08 CAT,32.345340728759766,52.25,80289.33500787869,-42.72597455389293,3.455437685580263,15SPJJJ09024061
17320,26.700000000000003,15SPJJJ10054027,577350132840857611,5c504d9a16,33.41828155517578,30.24703703180424,2018-09-19 14:14:35 CAT,32.0860595703125,54.0,80360.72197667164,-49.920904617737406,3.473012293905979,15SPJJJ09040032
17321,24.950000000000003,15SPJJJ10029029,577348835962155029,5c504d9a16,34.40351486206055,30.242020691506895,2018-09-19 15:21:33 CAT,32.33562088012695,45.550000000000004,80304.83945338348,-39.92892686311434,3.381219104980248,15SPJJJ09008034
17323,23.550000000000004,15SPJJJ10021047,577350132807348254,5c504d9a16,29.958681106567383,30.669798855768622,2018-09-19 17:41:07 CAT,32.347503662109375,55.05,80410.33190625599,-143.26046929873786,0.9175733467176606,15SPJJJ09024061
17324,23.150000000000002,15SPJJJ10054027,577350132790558758,5c504d9a16,28.933547973632812,30.803488392519316,2018-09-19 17:49:25 CAT,32.23946762084961,55.800000000000004,80458.87811032184,-149.1070109720124,2.026604483486312,15SPJJJ09040032
17325,22.8,15SPJJJ10027028,577209618523082792,5c504d9a16,29.108503341674805,30.65225389218969,2018-09-19 17:53:46 CAT,32.22758483886719,56.27500624612736,80293.03232582528,-142.4970739542377,2.1804600891245727,15SPJJJ09052035
17326,22.550000000000004,15SPJJJ09018015,577348835962155029,5c504d9a16,29.913515090942383,30.48892699481952,2018-09-19 18:15:43 CAT,32.31077194213867,55.25,80372.76613857328,-156.798546857783,1.2690920082630446,15SPJJJ09019061
17327,21.9,15SPJJJ10029029,577350132840857611,5c504d9a16,29.853038787841797,30.61773816767756,2018-09-19 18:20:39 CAT,31.809494018554688,50.150000000000006,80379.79980961676,-140.8270253416008,2.406632885715476,15SPJJJ09008034
17328,22.1,15SPJJJ09036021,577350132807348254,5c504d9a16,30.07735252380371,30.723480169546544,2018-09-19 18:37:30 CAT,32.25459289550781,55.25,80462.0219027811,-133.21237309166082,2.035469681054564,15SPJJJ09024061
17329,20.450000000000003,15SPJJJ10029029,577209618523082792,5c504d9a16,31.420618057250977,30.326092931305773,2018-09-20 07:57:50 CAT,32.23298645019531,64.55,80697.62503079916,-12.499310564196643,0.8756745413298346,15SPJJJ09040032
17332,21.0,15SPJJJ10021047,577348835962155029,5c504d9a16,32.43929672241211,30.244865633226144,2018-09-20 08:14:39 CAT,32.083900451660156,64.65,80561.38360276454,-39.00017407799059,1.927948392893585,15SPJJJ09052035
17333,20.1,15SPJJJ09018015,577350132790558758,5c504d9a16,31.640575408935547,30.27732454185604,2018-09-20 09:12:57 CAT,32.08174133300781,67.0,80715.11157763585,-75.63428287846894,1.6558606894451107,15SPJJJ09024061
17336,25.52500278505658,15SPJJJ10021047,577348835962032159,5c504d9a16,32.15669250488281,29.96252796730128,2018-09-20 12:23:13 CAT,32.3161735534668,60.925002700558366,80581.15317823767,-35.4765230766023,2.07519105286316,15SPJJJ09040032
17337,29.35,15SPJJJ10029029,577348835962155029,5c504d9a16,31.665624618530273,30.54002644238438,2018-09-20 12:30:07 CAT,32.37343215942383,50.95,80483.55551986273,-8.39432638617674,1.5434228529956135,15SPJJJ09008034
17338,29.200000000000003,15SPJJJ10056048,577350132790558758,5c504d9a16,32.86956787109375,30.181400704709752,2018-09-20 12:41:24 CAT,32.30752944946289,58.7,80508.78336545377,-54.11845895932527,2.6128352359276326,15SPJJJ09024061
17340,17.25,15SPJJJ10023027,577209618523082792,5c504d9a16,32.659881591796875,29.9969885235654,2018-09-20 15:01:21 CAT,32.172489166259766,65.25,80397.83811392632,-67.48330507293714,4.007995573218063,15SPJJJ09052035
17341,17.75,15SPJJJ10012034,577348835962155029,5c504d9a16,33.1944580078125,30.06526023601881,2018-09-20 15:17:46 CAT,32.037445068359375,68.9,80378.34010461844,-44.96366323023287,3.1027180050749186,15SPJJJ09025064
17342,18.4,15SPJJJ09010022,577350132790558758,5c504d9a16,31.73853302001953,30.06905609314149,2018-09-20 15:23:58 CAT,32.31077194213867,64.17501688127288,80562.2292136333,-78.04620739832588,2.7476509424679465,15SPJJJ09040032
17344,17.950000000000003,15SPJJJ10027028,577350132840857611,5c504d9a16,30.732606887817383,30.7677785795804,2018-09-20 15:41:14 CAT,32.226505279541016,64.42500270253302,80506.10571489972,-91.73691291984889,1.4006335164452008,15SPJJJ09019061
17345,17.950000000000003,15SPJJJ10021047,577350132807348254,5c504d9a16,31.08722496032715,30.573665385494312,2018-09-20 15:50:57 CAT,31.868913650512695,63.35,80462.62437475915,38.2183933553456,1.0886236772900195,15SPJJJ09008034
17346,16.900000000000002,15SPJJJ10029029,577350132807368710,5c504d9a16,29.473102569580078,30.519611674697817,2018-09-20 16:12:55 CAT,32.268638610839844,65.65,80556.88045525362,114.13192088918436,0.9053795924730401,15SPJJJ09040032
17348,16.925008693241587,15SPJJJ10056048,577350132790558758,5c504d9a16,28.61286163330078,30.714699971156517,2018-09-20 16:52:58 CAT,32.180049896240234,71.8,80355.01870598628,132.1226744027294,2.2229667803835804,15SPJJJ09025064
17349,16.5,15SPJJJ11059037,577209618523082792,5c504d9a16,28.179624557495117,30.298755495793184,2018-09-20 16:57:00 CAT,31.68525505065918,69.65,80390.14796666394,152.5155050469246,2.2026433768486973,15SPJJJ09052035
17350,17.450000000000003,15SPJJJ09010022,577350132840857611,5c504d9a16,30.067813873291016,31.069015655340216,2018-09-20 17:26:13 CAT,32.35722732543945,66.25,80465.51324923873,140.59319861728983,1.506005945026548,15SPJJJ09019061
17351,17.75,15SPJJJ10012034,577348835962155029,5c504d9a16,28.826740264892578,30.81867893427797,2018-09-20 17:34:00 CAT,32.04500961303711,63.85,80431.9129606045,118.87159082795941,1.714232692643127,15SPJJJ09008034
17352,17.35,15SPJJJ09018015,577350132807348254,5c504d9a16,28.92399024963379,30.4456943281514,2018-09-20 17:45:04 CAT,32.193016052246094,70.45,80469.4093475857,125.05258164447373,1.9281501199068227,15SPJJJ09024061
17354,20.650000000000002,15SPJJJ09010022,577350132807348254,5c504d9a16,30.404451370239258,30.18732504550454,2018-09-21 07:20:04 CAT,31.841903686523438,70.35,80593.81844251593,11.571619668654701,0.852765455706594,15SPJJJ09024061
17355,20.625009538288868,15SPJJJ10012034,577348835962032159,5c504d9a16,30.37541389465332,30.068931137436785,2018-09-21 07:25:11 CAT,31.9704647064209,64.05001941437658,80551.33332984197,25.56819214149455,0.5966419981546889,15SPJJJ09008034
17356,20.55,15SPJJJ10056048,577350132807368710,5c504d9a16,29.667606353759766,29.842370828501167,2018-09-21 07:29:41 CAT,31.946697235107422,68.25,80557.25332591156,-63.70515698034194,0.18879780950316896,15SPJJJ09019061
17358,21.55,15SPJJJ10029029,577348835962105883,5c504d9a16,29.47185707092285,30.208032889003704,2018-09-21 07:45:36 CAT,32.39936065673828,69.05000000000001,80548.41737170571,20.04744151151856,1.2374742573183626,15SPJJJ09052035
17359,21.9,15SPJJJ10040016,577350132840857611,5c504d9a16,31.232929229736328,30.279759002511476,2018-09-21 07:54:39 CAT,32.215702056884766,69.94997822679677,80549.07353437124,-59.37177144032156,0.8631639693710114,15SPJJJ09025064
17360,21.450000000000003,15SPJJJ10008029,577209618523082792,5c504d9a16,29.795106887817383,30.08963168658949,2018-09-21 07:49:46 CAT,32.214622497558594,68.9,80676.09728538698,-30.794320681504633,1.1276166674842718,15SPJJJ09040032
17361,21.950000000000003,15SPJJJ10054027,577350132790558758,5c504d9a16,31.205846786499023,30.218235315129697,2018-09-21 08:08:54 CAT,32.213539123535156,66.47500455782355,80637.47639162933,-89.60318957494044,1.1646835318830209,15SPJJJ09019061
17363,24.200000000000003,15SPJJJ09018015,577348835962105883,5c504d9a16,33.98582077026367,30.12635069900314,2018-09-21 10:15:05 CAT,32.20705795288086,63.600000502326935,80694.27418632904,-19.98941446239802,4.363247121224799,15SPJJJ09019061
17374,24.3,15SPJJJ11059037,577348835962105883,5c504d9a16,30.42566680908203,30.243328286692314,2018-09-21 18:02:58 CAT,32.32913589477539,49.800000000000004,80297.74692700864,-55.15784214647056,1.4224270387712081,15SPJJJ09008034
17376,24.200000000000003,15SPJJJ09036021,577348835962155029,5c504d9a16,31.10399627685547,30.691998437216675,2018-09-21 18:14:26 CAT,32.2513542175293,57.550000000000004,80419.86911654299,-96.82077613520498,1.3809536284977526,15SPJJJ09040032
17378,23.300000000000004,15SPJJJ10060032,577350132840857611,5c504d9a16,30.32103729248047,30.586303270071493,2018-09-21 18:29:27 CAT,32.123870849609375,58.150000000000006,80295.20330121997,-113.72479897705861,2.00611196294013,15SPJJJ09025064
17380,23.1,15SPJJJ09017016,577350132790558758,5c504d9a16,30.645763397216797,29.920316543923786,2018-09-21 19:04:42 CAT,32.37451171875,56.7,80431.21828689116,-92.7278629950527,2.325892508557704,15SPJJJ09024061
17381,21.1,15SPJJJ10056048,577350132840857611,5c504d9a16,34.87040328979492,30.355074165238992,2018-09-22 07:22:01 CAT,32.15304183959961,61.35000000000001,80656.42829211902,-62.68133293376692,4.096527297357947,15SPJJJ09019061
17389,29.8,15SPJJJ10007045,577350132790558758,5c504d9a16,31.554378509521484,29.94210880553531,2018-09-22 13:56:22 CAT,32.487945556640625,54.57498632634788,80412.87878354768,-78.41909775418021,1.7469550433650873,15SPJJJ09040032
17396,33.05,15SPJJJ10012034,577350132840857611,5c504d9a16,30.93437385559082,30.823504611549474,2018-09-22 15:43:47 CAT,32.21786117553711,51.0,80241.68452069233,-73.74694854923275,2.537128458376259,15SPJJJ09019061
17398,33.3,15SPJJJ10060032,577348835962105883,5c504d9a16,32.61215591430664,29.987413857101277,2018-09-22 15:59:23 CAT,31.972625732421875,46.85,80243.98432699376,-30.212316187644753,2.1992419132799275,15SPJJJ09024061
17399,30.900000000000002,15SPJJJ09018015,577350132807348254,5c504d9a16,29.867244720458984,30.160053704590233,2018-09-22 17:28:37 CAT,32.01367950439453,44.7,80249.48905960578,-66.5607250045544,0.9689002812594616,15SPJJJ09028064
17400,29.35,15SPJJJ10050016,577350132840857611,5c504d9a16,31.419374465942383,30.520574941627387,2018-09-22 17:38:15 CAT,32.38639450073242,38.800000000000004,80227.33195726838,-84.45901709681765,1.830505386628382,15SPJJJ09008034
17408,20.700000000000003,15SPJJJ10048030,577348835962105883,5c504d9a16,28.586444854736328,30.341396472975678,2018-09-23 16:01:55 CAT,32.19517517089844,57.75,80352.75065887123,32.84484882827472,0.9024706101981916,15SPJJJ09024061
17409,20.85,15SPJJJ10023027,577348835962155029,5c504d9a16,29.68819808959961,30.57616570445305,2018-09-23 16:17:45 CAT,32.27836227416992,58.45,80303.00848284898,-23.351956023370498,0.3889206162569256,15SPJJJ09040032
17410,21.950000000000003,15SPJJJ11059037,577350132790558758,5c504d9a16,28.067230224609375,30.531752768725987,2018-09-23 16:28:53 CAT,32.22218322753906,57.650000000000006,80292.20205901169,-155.1084456653354,1.3200447132670183,15SPJJJ09019061
17411,20.25,15SPJJJ10018016,577209618523082792,5c504d9a16,28.265071868896484,30.56423533212604,2018-09-23 16:56:58 CAT,31.634479522705078,56.900000000000006,80298.17854009848,-71.467459810723,2.412373395881538,15SPJJJ09008034
17412,21.05,15SPJJJ09010022,577348835962105883,5c504d9a16,29.43259048461914,30.225177927183108,2018-09-23 17:58:05 CAT,32.35722732543945,55.650000000000006,80425.08413347318,-172.1136453196769,1.7710488637583097,15SPJJJ09040032
17413,20.150000000000002,15SPJJJ10052026,577348835962155029,5c504d9a16,28.49784278869629,30.644422526744954,2018-09-23 18:03:02 CAT,32.32697677612305,60.25,80242.11310782912,-169.32403935522177,2.279069363012371,15SPJJJ09052035
17414,20.6,15SPJJJ10027028,577350132840857611,5c504d9a16,28.394275665283203,31.205293214897164,2018-09-23 18:09:13 CAT,32.32481384277344,56.2,80359.5354132306,-172.06994635261717,3.29652393497364,15SPJJJ09019061
17415,20.35,15SPJJJ10040016,577209618523082792,5c504d9a16,28.25406837463379,30.902147911279776,2018-09-23 18:15:59 CAT,32.148719787597656,53.800000000000004,80356.66843693344,-171.04467415603833,3.4780326374388415,15SPJJJ09008034
17418,21.15,15SPJJJ10060032,577348835962105883,5c504d9a16,32.05553436279297,29.842971985782274,2018-09-24 07:18:08 CAT,32.019081115722656,62.45,80679.8714040474,-12.597506755171189,2.5744848233206774,15SPJJJ09040032
17419,22.9,15SPJJJ10021047,577348835962155029,5c504d9a16,31.758052825927734,29.962665611115508,2018-09-24 07:21:41 CAT,32.20922088623047,61.95,80543.3282668669,-11.241575800412232,2.514542914364649,15SPJJJ09036063
17420,21.0,15SPJJJ10054027,577209618523082792,5c504d9a16,31.83743667602539,30.414551228472853,2018-09-24 07:25:45 CAT,32.11846923828125,63.85,80503.0481061058,-33.39030214687931,1.8509814305766152,15SPJJJ09052035
17421,22.400000000000002,15SPJJJ09018015,577350132840857611,5c504d9a16,34.04075241088867,29.799954375539873,2018-09-24 08:06:58 CAT,32.20597839355469,63.4999996620482,80638.56008334018,-35.6456989332912,2.837282209635112,15SPJJJ09024061
17428,29.05,15SPJJJ10019016,577348835962155029,5c504d9a16,33.34304428100586,30.257552421656747,2018-09-24 15:58:00 CAT,32.09794616699219,51.2,80298.97731346631,-5.287315238762476,2.067635407835274,15SPJJJ09019061
17429,31.5,15SPJJJ10029029,577348835962105883,5c504d9a16,34.215370178222656,29.962168848773867,2018-09-24 16:06:25 CAT,31.998554229736328,50.800000000000004,80374.71267871562,6.5591314575730335,3.379603002048851,15SPJJJ09040032
17433,21.900000000000002,15SPJJJ09036021,577350132807348254,5c504d9a16,29.31904411315918,30.74191572445888,2018-09-24 18:36:12 CAT,32.09686279296875,54.07499383834589,80494.41561121425,145.96571899557154,2.9957049210325026,15SPJJJ09040032
17437,20.8,15SPJJJ10048030,577350132840857611,5c504d9a16,34.289554595947266,30.468917232041516,2018-09-24 19:25:52 CAT,32.18869400024414,57.0,80543.44331977706,166.38331455047313,2.801588741974492,15SPJJJ09024061
17438,20.900000000000002,15SPJJJ10022048,577350132807348254,5c504d9a16,33.89262390136719,29.928555225057387,2018-09-24 19:30:15 CAT,31.989910125732422,55.2,80602.02310435676,174.51109952895973,2.7012171806553247,15SPJJJ09040032
